Code;TAS20;F1;F2;F3;Gender;Age;Card;Text
664760e167f2d590faf21cdfc9f291f8;52;20;11;21;2;18;1;El niño observa su violín con cara de aburrimiento. La verdad es que no le apetece nada tocarlo. Le están obligando a tomar clases de violín y sin embargo a él le gustaría probar otro instrumento. Además, le gustaría tocar con un grupo de amigos, sería mucho más divertido que estar a solas con su profesor, un hombre serio y estricto.
664760e167f2d590faf21cdfc9f291f8;52;20;11;21;2;18;9VH;Un momento de relax con los amigos. Qué maravilla poder descansar tumbados en la hierba, sin preocupaciones, ni compromisos, al menos durante un tiempo. 
664760e167f2d590faf21cdfc9f291f8;52;20;11;21;2;18;11;la fuerza del agua! es impresionante. Siempre me ha llamadola atención la pequeñez e inocuidad de una gota de agua y sin embargo la incontenible fuerza de una corriente, de una cascada, capaz de llevarse por delante a todo lo que se encuentra en su camino
664760e167f2d590faf21cdfc9f291f8;52;20;11;21;2;18;13HM;Está muerta! no me lo puedo creer. Tan jóven, tan bella, y sin embargo, muerta. No puedo resistir verla así. Prefiero imaginarla como era en vida.
676528374312b74c56fe6fb501e15fb6;64;23;16;25;1;21;1;un pequeño niño se cuestiona si de verdad es capaz de tocar el violin como el soñaba o esperaba
676528374312b74c56fe6fb501e15fb6;64;23;16;25;1;21;9VH;un grupo de amigos que regresan de la universidad agotados, deciden tomar una siesta y relajarse bajo la luz del sol
676528374312b74c56fe6fb501e15fb6;64;23;16;25;1;21;11;Un largo trayecto realizado por un grupo de jovenes, no saben los peligros que alli habitan, ni el motivo por lo que emprenden el viaje. Algo les une a este lugar y saben que las respuestas a sus preguntas estan al final del viaje
676528374312b74c56fe6fb501e15fb6;64;23;16;25;1;21;13HM;El hombre sabe que no volvera a verla, asi que decide marcharse sin emitir sonido alguno, sabe que ella eventualmente despertara, sabe que ella preguntara por el. Pero el desenlace de esto va mas alla de lo que el puede hacer, simplemente se va, a un destino incierto incluso para el
9910bd63805f93b94d21cbe3ee2b71b9;78;28;23;27;2;30;1;un niño, hijo único. Un día su papá llegó a casa y le trajo de regalo un violín. El niño nunca había visto de cerca ese instrumento y no sabía como tocar, se quedó muy pensativo imaginando si podrá aprender a tocar algún día o que tan fácil será.
9910bd63805f93b94d21cbe3ee2b71b9;78;28;23;27;2;30;9VH;Un grupo de trabajadores se encuentran descansando en el campo, luego de una larga jornada laboral. Después del almuerzo estan tomando una siesta. Son amigos y sienten mucha confianza por eso la cercanía y se apoyan uno con el otro.
9910bd63805f93b94d21cbe3ee2b71b9;78;28;23;27;2;30;11;Y de pronto me encontraba caminando por el sendero rumbo hacia la hermosa catarata que me habían contado. Se ve un hermoso paisajes todo verde... cuesta subir la pendiente pero me dijeron que era una hermosa catarata así que con mucha curiosidad llegamos al lugar y todo el camino valió la pena.
9910bd63805f93b94d21cbe3ee2b71b9;78;28;23;27;2;30;13HM;Un hombre llega a casa, muy cansado del trabajo pero le exige a su mujer que debe complacerlo sexualmente para quitarle el estrés. La esposa también se encuentra agotada pero igual lo espera para complacerlo.
f42ef9ccec5d2d851b64bbc7d18ecdc3;67;23;23;21;2;18;1;un niño que parece que esta durmiendo o pensando porque creo que esta aburrido viendo su violin
f42ef9ccec5d2d851b64bbc7d18ecdc3;67;23;23;21;2;18;9VH;unos hombres que estan durmiendo creo que tenian sueño
f42ef9ccec5d2d851b64bbc7d18ecdc3;67;23;23;21;2;18;11;un camino muy raro con piedras grandes y espantosas
f42ef9ccec5d2d851b64bbc7d18ecdc3;67;23;23;21;2;18;13HM;Un hombre que parece aver levantado despues de tener sexo con su mujer
7b73fe325f31a8a324d186eec535172f;37;14;11;12;2;50;1;un niño al que sus padres obligaban a tocar el violín. El se aburría porque las clases eran largas y su profesor le obligaba a repetir los mismos acordes una y otra vez. Lo que no sabía es que tenía un don especial para la música y que unos años después lo descubriría sin que nadie le dijera cómo tenía que tocar las cuerdas del instrumento
7b73fe325f31a8a324d186eec535172f;37;14;11;12;2;50;9VH;unos hombres descansaban tirados en el pasto después de haber estado horas segando los campos. Ese momento de descanso a la sombra oliendo la hierba recién cortada, era uno de los mejores momentos del dia
7b73fe325f31a8a324d186eec535172f;37;14;11;12;2;50;11;una mujer que todos los días se acercaba a una catarata para bañarse desnuda y disfrutar de su soledad
7b73fe325f31a8a324d186eec535172f;37;14;11;12;2;50;13HM;una pareja acaba de romper, ella no quiere seguir con la relación y el llora en silencio despues de vestirse para marcharse 
1c9636c6a36ba79f847db0589528df65;66;26;19;21;2;18;1;Un niño solitario que vivía a las afuera de la ciudad su día se basaba en observar un viejo violin herencia de su abuelo aquel niño solitario anhelaba algún día tocar como su queridisimo abuelo lastima que no tenía ese talento el de la música 
1c9636c6a36ba79f847db0589528df65;66;26;19;21;2;18;9VH;Una noche de campo Enrique y sus amigos salieron a trotar fue tanta la faena que terminaron tan cansados y se tumbaron en el césped a ver las estrellas pero su cansancio pudo más y se durmieron 
1c9636c6a36ba79f847db0589528df65;66;26;19;21;2;18;11;En un oscuro bosque encantado se encontraba una cascada que tenía el poder de regresar a los muertos a la vida 
1c9636c6a36ba79f847db0589528df65;66;26;19;21;2;18;13HM;La pérdida de un ser amado 
f0aa4cc25b55e81572ba3fc4951f8a6c;62;25;14;23;2;52;1;un niño triste porque una cuerda de su violín se había roto.
f0aa4cc25b55e81572ba3fc4951f8a6c;62;25;14;23;2;52;9VH;tanta confusión que cerrar los ojos y descansar fue un  alivio, aunque fuera en medio de todos
f0aa4cc25b55e81572ba3fc4951f8a6c;62;25;14;23;2;52;11;una hormiga en la inmensidad de la  montaña.
f0aa4cc25b55e81572ba3fc4951f8a6c;62;25;14;23;2;52;13HM;una pesadilla.
67cd896903cb095bfbfca4f8a62ef19a;78;29;24;25;2;18;1;un jóven que de rrepente, al ver un violín, se le ocurrió ser violinista profesional pero pensaba que era difícil lograrlo y molesto tratar de intentarlo. Se quedó tan estacando en esos pensamientos que al final murió sin lograr nada mas que un sentimiento de insatisfacción.
67cd896903cb095bfbfca4f8a62ef19a;78;29;24;25;2;18;9VH;"el grupo de cazadores ""The explorers"", de gran fama mundial por encontrar y cazar a animales nunca vistos, se embarcaron en un nuevo viaje hacia una isla remota; pero cuando ya casi llegaban a la orilla de esta isla fueron atacados por algo desconcido que había salido del agua. ¿Sera esta la nueva pieza de su fama a la que tendran que darle caza? Ahora, ellos se encuentran dormidos esperando al amanecer para ir en busca de la posible bestia."
67cd896903cb095bfbfca4f8a62ef19a;78;29;24;25;2;18;11;"El cerro de la fortuna inalcanzable llamado así por la posible gran existencia de grandes betas de oro en su territorio pero que nadie se atrevía a escarbar debido a supuestas muertes y fantasmas que aparecían a cualquiera que se acercase. Un día un chico pelirojo de brillante sonrisa junto a su amigo de ojos oscuros y de personilidad imperturbable fueron al cerro, estaban  muy confiados de que los cuentos acerca de los fantasmas del lugar eran mentiras.  Habían partido temprano para al medio día ya estar al pie de la montaña que había que atravesar para llegar al cerro; su cálculo no le había fallado porque al atardecer ya se encontraban subiendo este cerro misterioso; tenían planeado pasar allía la noche y al día siguiente comenzar con su excavación... O al menos ese era su plan pero a media noche ambos se despertaron por el sonido de agua callendo y se dieron cuenta de que en la cima del cerro había aperecido un pequeño precipicio y que al final de este había agua proporcionada por una cascada que misteriosamente había aparecido frente al ahora precipicio. Estaban extrañados pero lo estuvieron aún más cuando vislumbraron una sombra que se movía por encima del agua, como si patinara en ella tratando de hacer una danza de dulzura con el cual los dos amigos quedaron perplejos; esta sombra claro oscura no la lograban distinguir del todo. -Parece una mujer -Dijo el pelirojo con cara algo atontada- Oh ¡vaya! Miro hacia acá creo que nos sonrió -Si... tiene una figura algo delicada, pero a mi no me parece una mujer -Dijo el chico de ojos oscuros muy serio- parece ser un lirio. -Pues ire a hablarle -Dijo el pelirrojo bastante entunciasmado y acto seguido se lanzó de clavado al agua para nadar e ir hacia la figura misteriosa. Su amigo, quien inmediatamente no dudo en que no era seguro, bajo corriendo el pequeño cerro y cayó de rodillas perplejo ante lo que veía; donde se supone que acababa de ver un gran manantial hace un momento... su amigo. El sol se asomaba por detrás de la montaña y todos los aldeanos ya estaban despiertos pues el jóven muchacho que se consideraba como ""él nervios de acero"" había regresado de la montaña desesperado y  angustiado, se encontraba tan traumado que no conseguía articular palabra alguna; al parecer había corrido toda la noche desde la montaña hasta la aldea. Él pobre jóven debido al trauma nunca hablo al respecto y se aislo de las demás personas; pero algunos adeanos aún recordaban las pocas palabras que dijo aquella vez entre jadeos y temblores y se las relataban a sus hijos para que nunca se acercaran a ese lugar ""Los lirios siempre te ilusionaran con deseos y sorprenderan pero nunca te dejaran conservar tu vida"""
67cd896903cb095bfbfca4f8a62ef19a;78;29;24;25;2;18;13HM;El hombre quien era muy timido pero le gustaba bailar asi que siempre lo hacia mientras su esposa dormia.
15857a4272a38b70f6f0b2eba46d7ca9;83;35;25;23;2;18;1;Un subalterno ignorado que se aburria por la indiferencia que recibia
15857a4272a38b70f6f0b2eba46d7ca9;83;35;25;23;2;18;9VH;un silencioso día para disfrutar los antidepresivos del sol que le cuesta tomar
15857a4272a38b70f6f0b2eba46d7ca9;83;35;25;23;2;18;11;De la montaña se callo y su cabeza se quebro
15857a4272a38b70f6f0b2eba46d7ca9;83;35;25;23;2;18;13HM;un tragica historia la cual el no quiso ser feliz por perderla a ella ppr que asi era mas facil
f0d1b10c588c9b3a3d5e4921a26043f6;70;22;20;28;2;43;1;un niño aburrido porque le obligaban a tocar el violin
f0d1b10c588c9b3a3d5e4921a26043f6;70;22;20;28;2;43;9VH;un padre y sus hijos deecansando un dia de fiesta en el campo
f0d1b10c588c9b3a3d5e4921a26043f6;70;22;20;28;2;43;11;alguien escapando y llegando a cruzar un rio
f0d1b10c588c9b3a3d5e4921a26043f6;70;22;20;28;2;43;13HM;un hombre que despues de matar a su mujer ahogada llora por lo que ha hecho
d8353a3addd21a98d2b2fee2f6451db3;69;26;20;23;2;18;1;Un niño aburrido de tocar el violín, un día no aguanto tanto aburrimiento y se durmio.
d8353a3addd21a98d2b2fee2f6451db3;69;26;20;23;2;18;9VH;Un hombre cansado de la guerra, decidió descansar un rato con sus amigos.
d8353a3addd21a98d2b2fee2f6451db3;69;26;20;23;2;18;11;Una selva, con una hermosa cascada.
d8353a3addd21a98d2b2fee2f6451db3;69;26;20;23;2;18;13HM;Un hombre cansado de trabajar.
df6827ce4a6ad8feb4bfb3a3c44f3e98;61;27;14;20;2;18;1;Todo dicen que la música es la inspiración y propósito de muchos, pero había un chico que lo comprendía más allá, tenía su violín, lo amaba como su propia vida, pero, ¿qué pasa cuando algo que amamos de rompe? Pues eso le sucedió a este chico, se le rompió lo que más amaba, solo podía contemplar algo que a había fenecido en sus manos. Su violín, su único violín, lo que lo hacía feliz ya no existía, solo había decepción.
df6827ce4a6ad8feb4bfb3a3c44f3e98;61;27;14;20;2;18;9VH;Las guerras destruyen a los hombres, la paz los hace débiles. Un hombre en sí es un ser ambivalente, que sondea por dos partes de él, el dolor o el aburrimiento. Eso mismo pasó con Federico, un tipo de infantería, que luego de que lo enviaran a misiones, ya no era el mismo hombre, ya no más. Pues la paz ya no le reconfortaba. Ya no puede ser un hombre de paz, la paz lo enferma. Por eso hizo lo posible para morir guerreando, a vivir tranquilo.
df6827ce4a6ad8feb4bfb3a3c44f3e98;61;27;14;20;2;18;11;Entre las piedras se encontraban seres repugnantes, hombres de mala fe, que solo querían encontrar oro, como todos. La búsqueda de algo que les haga relucirse, es algo que lleva en la humanidad hace tiempo, pero cada hombre se vuelve más terco con el paso del tiempo...
df6827ce4a6ad8feb4bfb3a3c44f3e98;61;27;14;20;2;18;13HM;Yace en los brazos del hombre una mujer muerta y un amor vivo. El silencio y la ausencia lo asombra. Pues su mujer que era presencia había muerto, y a nadie le gusta la ausencia deo que ama, por ello el hombre se mató, suplicándole al cielo, ser otro astro de las bastas noches.
b682b1191c2c9ff61929e8f8528f7cdc;50;17;14;19;2;21;1;Un niño que estaba haciendo su tarea pero no lograba concentrase del todo así que se aburría intentado hacer su tarea
b682b1191c2c9ff61929e8f8528f7cdc;50;17;14;19;2;21;9VH;Un grupo de hombres que descansaba después de un día cansado un grupo de amigos tirados en el pasto platicando sus problemas
b682b1191c2c9ff61929e8f8528f7cdc;50;17;14;19;2;21;11;Un catástrofe enorme con una gran magnitud que hizo muchísimos destrozos
b682b1191c2c9ff61929e8f8528f7cdc;50;17;14;19;2;21;13HM;Una pareja la esposa ya dormida y el marido se preparaba para dormir 
a3641c6d9d242e391bbd31796169e07a;59;19;15;25;2;18;1;un niño estaba tocando el violín y se aburrió 
a3641c6d9d242e391bbd31796169e07a;59;19;15;25;2;18;9VH;tenia sueño 
a3641c6d9d242e391bbd31796169e07a;59;19;15;25;2;18;11;explosion
a3641c6d9d242e391bbd31796169e07a;59;19;15;25;2;18;13HM;mato a su esposa
b3fe1294a599cdd94ecf879c1b1f81cc;73;29;22;22;2;19;1;un niño que de tanto tocar su violín, empezó a soñar y crearse un mundo, a tal punto que lo dejo de lado y queso soñando..
b3fe1294a599cdd94ecf879c1b1f81cc;73;29;22;22;2;19;9VH;unos trabajadores, que vivían precariamente. Dada la situación trabajaban por limosnas y con gente muy adinerada, con malos tratos, y malos servicios. Estaban tan cansados los trabajadores, que ellos mismos decidieron crearse un día de Franco. Entonces por las calles veías a todos los trabajadores. Dormir.
b3fe1294a599cdd94ecf879c1b1f81cc;73;29;22;22;2;19;11;una montaña antigua llena de rocas, de muchos tamaños, de diferentes colores, alturas y grosores. Era un lugar hermoso, hasta que el humano descubrió dicho lugar y lo destruyó. Sacando todos sus riquezas y dejalo tenebroso y vacío.
b3fe1294a599cdd94ecf879c1b1f81cc;73;29;22;22;2;19;13HM;un hombre que amaba mucho a su esposa, pero su esposa estaba gravemente enferma. En esta época no había las medicinas que hay ahora, y por dicha cuestión la mujer duro pocos días. El hombre desconsolados, sin poder verla, se voltio, le dio la espalda y lloro incesantemente.
c12c6b0dcbedeb1169529a7de2a3cb29;59;25;14;20;2;18;1;Un chico solitario había perdido, perdido cosas que deseaba recordar, perdido sensaciones que alguna vez lo hicieron sentirse completo. Un violín, una partitura, no eran más que recuerdos vacíos. El chico lloró, esperando detenerse algún día. 
c12c6b0dcbedeb1169529a7de2a3cb29;59;25;14;20;2;18;9VH;Los hombres deben trabajar duro, toda su vida se trata sobre trabajar, todo se trata sobre el dinero ¿Acaso sabes lo que significa un descanso para ellos? Puede ser el mejor momento del día, puede ser aquello que les da fuerza para seguir trabajando. Un hombre, dos hombres, tres hombres, pero el cuarto hombre no sabe como descansar, no está cansado, está abrumado, está seguro de que el trabajar tanto será un arrepentimiento que no tiene la posibilidad de desvanecer.
c12c6b0dcbedeb1169529a7de2a3cb29;59;25;14;20;2;18;11;Los animales no se pierden en las montañas, al menos, no aquellos que son libres. Los humanos no son libres, se sienten perdidos de inmediato, temen lo que no conocen, huyen cuando sus instintos los obligan, pobres almas en desgracia. Si tan solo fueran libres como las cabras, los pájaros o los lobos, no se perderían.
c12c6b0dcbedeb1169529a7de2a3cb29;59;25;14;20;2;18;13HM;"Creer en una idealización perfecta es una sentencia de muerte. Una mujer que ama es fácilmente convertida en un cadáver olvidado por un hombre que apenas finge dolor. Este hombre, de vestimentas comunes, un buen hombre dirán; ese mismo hombre ha matado a su mujer, no por odio, no por celos, no por frustración. Ha matado por poder. ¿Y la mujer? Ha muerto, caído rendida, culpándose por ser ingenua, pero no lo es, ella era ciega, completamente ciega desde que era pequeña."
ccf69fce79162d04e6e0d479b556108c;70;29;19;22;2;19;1;Un niño que lo obligaban a tocar el violín, a él le gustaba pero no lo suficiente a lo que lo hacían tocarlo.
ccf69fce79162d04e6e0d479b556108c;70;29;19;22;2;19;9VH;Personas que tomaban mucho mucho a tal grado que quedaban muy ahogados 
ccf69fce79162d04e6e0d479b556108c;70;29;19;22;2;19;11;un camino que no tenía fin 
ccf69fce79162d04e6e0d479b556108c;70;29;19;22;2;19;13HM;un hombre que maltrato y mato a una mujer
fff18dcb7bfa743ff0e34308a57dc750;69;22;20;27;2;18;1;"Juanito, a Juanito le encantaba la música, era muy talentoso con el violín, a tal punto que su círculo notó su talento y comenzó a estudiar música formalmente. Avanzó a pasos agigantados, pero su éxito iba acompañado de una gran presión. Cada día le encargaban más tareas y aumentaba la carga sobre sus hombros, pero Juanito era tan solo un niño y sentía que sus responsabilidades no eran las apropiadas para su edad; por lo anterior, su frustración aumentó demasiado hasta el punto del colapso. "
fff18dcb7bfa743ff0e34308a57dc750;69;22;20;27;2;18;9VH;la injusticia de un gobierno tirano que nunca pensó en su pueblo. Los campesinos, que día y noche trabajaban para llevar el pan a su familia que vivía del diario, un día fueron sorprendidos por presuntos grupos al margen de la ley que acabaron con sus vidas y dejaron desoladas a numerosas familias que fueron desplazadas de sus hogares y tuvieron que comenzar una nueva vida, comenzando desde cero.
fff18dcb7bfa743ff0e34308a57dc750;69;22;20;27;2;18;11;un pueblo pequeño no muy conocido en su país, a pesar de que había sido reconocido por algunos talentos que habían nacido allí. A pesar de esto, el pueblito se caracteriza por una inmensa riqueza natural que es admirada por todo el que pasa por allí.
fff18dcb7bfa743ff0e34308a57dc750;69;22;20;27;2;18;13HM;"un reconocido doctor, el más importante de la región, reconocido por su gran inteligencia y talento en la medicina, un médico que había recuperado vidas que ya se consideraban perdidas por más de una opinión profesional. Un día llegó un joven desesperado a su casa, manifestando que una amiga suya requería con urgencia atención médica. El médico acudió inmediatamente a ayudar a aquella joven, al llegar, comenzó a aplicar todos sus conocimientos en el área de la medicina para salvar la vida de aquella muchacha; sin embargo, esto no fue posible, minutos después ella falleció y la única opción para el médico en aquel momento fue el llanto."
0573584d7221ffe193132a508c680952;54;17;18;19;2;24;1;Un niño que estaba soñando y soñaba que era un niño soñado.
0573584d7221ffe193132a508c680952;54;17;18;19;2;24;9VH;Un hombre que que tenía nueve sombras, estás le acompañaban a todos lados. No tenían nombres y no les eran necesarios, solo representaban las vidas pasadas de aquel extraño
0573584d7221ffe193132a508c680952;54;17;18;19;2;24;11;La entrada a un lugar secreto en donde los animales hablaban y las bestias eran delicadas.
0573584d7221ffe193132a508c680952;54;17;18;19;2;24;13HM;Hombre que veía su cuerpo pudrirse y como los gusanos entraban por sus ojos, en otra vida el también sería un gusano.
b087ce725aee48795951b952907d906d;70;24;20;26;1;19;1;Erase una vez un pequeño niño que fue obligado a tocar el violín si o si y el realmente no tenia ninguna habilidad para esta carecía de una sincronización mano-ojo y el ahora esta estresado y desesperado no sabe que hacer tiene mucho miedo siente pánico por que si no logra tocar el violín algo malo le pasara
b087ce725aee48795951b952907d906d;70;24;20;26;1;19;9VH;Un grupo de hombres cansados despues de una larga jornada laboral descansando en un campo
b087ce725aee48795951b952907d906d;70;24;20;26;1;19;11;Un grupo de caballeros sacros pelando afuera de un castillo contra un temible dragón esquivando las rocas y rayos que este les arroja encima lo mas importante para ellos no es matar el dragón sino cruzar el puente para rescatar a alguien muy importante un niño bendecido por dios ya que este niño es la ultima esperanza de la humanidad ya que sus pecados por fin los alcanzaron
b087ce725aee48795951b952907d906d;70;24;20;26;1;19;13HM;Un hombre arrepentido después de pecar sobre una mujer agrediéndola físicamente llorando por que no sabia lo qua hacia solo era otra persona en su cabeza que no para de decirle que lo hiciera pero ahora que lo ha hecho la voz lo juzga lo recrimina lo señala la culpa por esa voz jamás lo obligo o la amenazo para hacerlo pero no para ahí le señala y recuerda los errores de su pasado haciéndolo sentir culpable queriendo regresar atrás pero no puede y solo quiere que esa voz pare de hablar y no lo vuelva hacer nunca pero jamás pasara solo hay una salida pero la pregunta es ¿Podrá tomarla o será tan cobarde como lo ha sido siempre?
d93a079ca5f446f96bb24c404dc975d2;66;25;21;20;2;18;1;Un niño con un gran sueño el de ser músico, violinista para ser exactos, pero piensa que no pude lograrlo y se deprime aveces
d93a079ca5f446f96bb24c404dc975d2;66;25;21;20;2;18;9VH;"un señor que vivía trabajando de sol a sol 
Todos los días y cuando decidió tomar una siesta muy larga con sus compañeros"
d93a079ca5f446f96bb24c404dc975d2;66;25;21;20;2;18;11;Unas personas que estaban escapando de la policía, pero ellos ellos eran inocentes y decididos a espapar para vivir una nueva vida
d93a079ca5f446f96bb24c404dc975d2;66;25;21;20;2;18;13HM;Un joven que estaba profundamente enamorado de una chica la cual estaba muy enferma,  el sabía que pronto se Hiba a morir y quería pasar el resto de sus días con ella y así lo hizo
30d417f41c0a70d4f096bd8fa9c8505c;46;10;19;17;2;21;1;Un niño que vivía complaciendo a sus padres, haciendo lo que ellos quisieran, pero el solo quería leer y escribir y vivir en un mundo de fantasía. 
30d417f41c0a70d4f096bd8fa9c8505c;46;10;19;17;2;21;9VH;Juan salió de fiesta con sus compañeros de trabajo de una gran granja, estos bebieron alcohol desmedidamente que terminaron durmiendo en el lugar de los cerdos.
30d417f41c0a70d4f096bd8fa9c8505c;46;10;19;17;2;21;11;"Un indígena que salió a recorrer una cueva, está estaba húmeda y mal holiente, al adentrarse más se encontró con una pequeña cascada, este subió para lograr beber agua pero al momento que sus ojos se encontraron con esas escamas verdes que parecían esmeraldas y esos ojos rojos que parecían rubíes, sus piernas se desplomaron al ver a tal increíble criatura alargada. La gran serpiente gigante se comenzó acercar al indígena, este con el corazón latiendo muy rápido y sintiendo lentamente como una gota de sudor frío recorría toda su cara hasta el pecho, bajo la cabeza para no verla a los ojos. Está se acercó aún más llegando hasta su oído diciéndole ""no deberías estar aquí""."
30d417f41c0a70d4f096bd8fa9c8505c;46;10;19;17;2;21;13HM;Horacio llega a su casa después de un largo día de trabajo, llama a su hermosa esposa pero está no contesta, el piensa que tal vez salió a comprar algunas cosas, entonces se sienta en su sillón favorito y comienza a fumar, toma el diario y comienza a leer, después de un rato desde ir a la habitación a buscar un libro, al entrar queda horrorizado por tal fatídica escena. Su esposa estaba en la cama semi desnuda y muerta. Este la toma del brazo para tomar su pulso, al sentir que este ya no estaba se le levanta y se coloca su ante brazo en los ojos, comienza a reír ya que no sabe cómo expresar su dolor tan grande, comienzan a caer unas lágrimas mientras ríe. Horacio despierta al escuchar que su esposa entra en la casa y trae los víveres, este se quema un poco la mano con el cigarro así que lo apaga, se levanté y va directo a abrazar a su esposa con una cara de tristeza.
2550c3bcd252ed17723543deb5ffc3e8;60;26;19;15;2;18;1;Un niño apasionado por la música. Su sueño era ser un gran famoso violinista, pero su intento de aprendizaje era fallido constantemente.
2550c3bcd252ed17723543deb5ffc3e8;60;26;19;15;2;18;9VH;Un grupo de trabajadores rumbo a casa a altas horas de la madrugada en un camión de melones. El camión se estrello haciendo que todos quedaran tirados en la grama 
2550c3bcd252ed17723543deb5ffc3e8;60;26;19;15;2;18;11;en un bosque una hermosa quebrada
2550c3bcd252ed17723543deb5ffc3e8;60;26;19;15;2;18;13HM;Un abusivo obligo a su esposa a mantener relaciones sexuales y esta murió de dolor.  
bb99633936c39bbccfb114f34d781082;68;28;21;19;2;30;1;Un niño desmotivado con el arte, frustrado de sus habilidades insuficientes, solo, sin el apoyo o entendimiento que necesita 
bb99633936c39bbccfb114f34d781082;68;28;21;19;2;30;9VH;Un grupo de biologos están en una expedición en busca de dinosaurios, bebieron durante la noche y ahora se encuentran con resaca 
bb99633936c39bbccfb114f34d781082;68;28;21;19;2;30;11;Un derrumbe de azúcar y unas abejas sobre una taza gigante al pie del camino a subir a la roca del rey
bb99633936c39bbccfb114f34d781082;68;28;21;19;2;30;13HM;Un maldito abusador sexual que violó a una mujer y ahora siente culpa, pero el daño ya está hecho, la mujer respira? O la mató, la culpa es grave porque si sabia lo que hacía 
9425cd5ad57d2075fb182aa6cb69cfa4;71;23;22;26;2;18;1;Un pequeño chico desinteresado por lo que tenía enfrente.
9425cd5ad57d2075fb182aa6cb69cfa4;71;23;22;26;2;18;9VH;Algunos hombres estaban tan aburridos tirados en el suelo que lucían muertos.
9425cd5ad57d2075fb182aa6cb69cfa4;71;23;22;26;2;18;11;Una cascada en blanco y negro.
9425cd5ad57d2075fb182aa6cb69cfa4;71;23;22;26;2;18;13HM;Un hombre terminando su trabajo.
d96439bdbbfc7affd499ca23f7f43be8;72;30;16;26;2;20;1;Un niño de corta edad que era obligado a tocar el violín, cosa que no le gustaba, el preferiría como cualquier niño normal salir a jugar con los demás niños
d96439bdbbfc7affd499ca23f7f43be8;72;30;16;26;2;20;9VH;Un grupo de hombres sedentarios, sin rumbo alguno, solo buscaban algo, aunque nadie sabe que es
d96439bdbbfc7affd499ca23f7f43be8;72;30;16;26;2;20;11;Un lugar bastante tranquilo y bello, pero que nadie quería visitar pues el lugar era bastante peligroso para ser explorado
d96439bdbbfc7affd499ca23f7f43be8;72;30;16;26;2;20;13HM;Un matrimonio joven que vivía en una pequeña casa, eran de una clase social media baja, un día la mujer enfermo y cayó en cama, el hombre hizo se todo para ayudarla pero no tenían las posibilidades de poder pagar un tratamiento y al final la mujer murió
820827be87f9e5c907b2b118c95f7d46;81;30;25;26;2;18;1;un niño que quería aprender a tocar violín, pero al intentar se dió cuenta que no tenía vocación para ello, lo que hizo que poco a poco perdiera el interés incluso por las actividades que más le gustaba hacer.
820827be87f9e5c907b2b118c95f7d46;81;30;25;26;2;18;9VH;un conjunto de hombres que trabajaban en un campo, un día caluroso despidieron descansar entre los cultivos
820827be87f9e5c907b2b118c95f7d46;81;30;25;26;2;18;11;En una cascada muy antigua cayó un barco desde arriba quedando partido en dos, el agua siguió corriendo de forma normal llevándose los restos
820827be87f9e5c907b2b118c95f7d46;81;30;25;26;2;18;13HM;Érase una vez una pareja con problemas, puesto que ya no disfrutaban la compañía del otro sino que lo hacían por hacer
